x,y
683372.1694455462,3630691.465882046
683460.4909959476,3631183.603366632
683548.812546349,3631675.740851218
683637.1340967504,3632167.8783358037
683725.4556471518,3632660.0158203896
683813.7771975532,3633152.1533049755
683902.0987479546,3633644.2907895613
683990.420298356,3634136.428274147
684512.298083566,3634221.478538202
684996.6131136012,3634097.224960056
685480.9281436364,3633972.97138191
685965.2431736717,3633848.717803764
686449.5582037069,3633724.464225618
686933.8732337421,3633600.210647472
687418.1882637773,3633475.957069326
687902.5032938125,3633351.70349118
688386.8183238477,3633227.449913034
688871.1333538829,3633103.196334888
689355.4483839181,3632978.9427567422
689839.7634139534,3632854.6891785963
690262.3555908329,3633261.7418171563
690360.8278007954,3633751.9491445855
690459.300010758,3634242.1564720147
690557.7722207205,3634732.363799444
690656.2444306831,3635222.571126873
690754.7166406456,3635712.7784543023
690853.1888506082,3636202.9857817315
690951.6610605707,3636693.1931091608
691050.1332705333,3637183.40043659
691148.6054804958,3637673.607764019
691247.0776904584,3638163.8150914484
691345.5499004209,3638654.0224188776
691444.0221103835,3639144.229746307
691542.494320346,3639634.437073736
691640.9665303086,3640124.644401165
691739.4387402711,3640614.8517285944
691837.9109502337,3641105.0590560236
691936.3831601962,3641595.266383453
692034.8553701588,3642085.473710882
692133.3275801213,3642575.681038311
692231.7997900839,3643065.8883657404
692330.2720000464,3643556.0956931696
692428.744210009,3644046.303020599
692527.2164199715,3644536.510348028
692625.6886299341,3645026.7176754572
692724.1608398966,3645516.9250028864
692822.6330498592,3646007.1323303157
692921.1052598218,3646497.339657745
693019.5774697843,3646987.546985174
693118.0496797469,3647477.7543126033
693216.5218897094,3647967.9616400325
693314.994099672,3648458.1689674617
693413.4663096345,3648948.376294891
693511.938519597,3649438.58362232
693610.4107295596,3649928.7909497493
693708.8829395222,3650418.9982771785
693807.3551494847,3650909.2056046077
693905.8273594473,3651399.412932037
694004.2995694098,3651889.620259466
694102.7717793724,3652379.8275868953
694201.2439893349,3652870.0349143245
694299.7161992975,3653360.2422417537
694398.18840926,3653850.449569183
694496.6606192226,3654340.656896612
694595.1328291851,3654830.8642240413
694693.6050391477,3655321.0715514706
694792.0772491102,3655811.2788788998
694890.5494590728,3656301.486206329
694989.0216690353,3656791.693533758
695087.4938789979,3657281.9008611874
695185.9660889604,3657772.1081886166
695284.438298923,3658262.315516046
695382.9105088855,3658752.522843475
695481.3827188481,3659242.730170904
695579.8549288106,3659732.9374983334
695678.3271387732,3660223.1448257626
695776.7993487357,3660713.352153192
695875.2715586983,3661203.559480621
695973.7437686608,3661693.76680805
696072.2159786234,3662183.9741354794
696170.6881885859,3662674.1814629086
696269.1603985485,3663164.388790338
696367.632608511,3663654.596117767
696899.6372123887,3663818.9560177177
697399.6130395407,3663823.872547352
697899.5888666927,3663828.7890769867
698399.5646938448,3663833.705606621
698899.5405209968,3663838.6221362557
699399.5163481488,3663843.53866589
699899.4921753008,3663848.4551955247
700399.4680024529,3663853.371725159
700899.4438296049,3663858.2882547937
701399.4196567569,3663863.2047844282
701899.395483909,3663868.1213140627
702399.371311061,3663873.0378436972
702899.347138213,3663877.9543733317
703399.322965365,3663882.8709029662
703899.298792517,3663887.7874326007
704399.2746196691,3663892.7039622352
704899.2504468211,3663897.6204918697
705399.2262739731,3663902.5370215042
705899.2021011251,3663907.4535511388
706399.1779282772,3663912.3700807733
706899.1537554292,3663917.2866104078
707399.1295825812,3663922.2031400423
707899.1054097333,3663927.1196696768
708399.0812368853,3663932.0361993113
708899.0570640373,3663936.9527289458
709399.0328911893,3663941.8692585803
709899.0087183414,3663946.7857882148
710398.9845454934,3663951.7023178493
710898.9603726454,3663956.618847484
711398.9361997974,3663961.5353771183
711898.9120269495,3663966.451906753
712398.8878541015,3663971.3684363873
712898.8636812535,3663976.284966022
713398.8395084055,3663981.2014956563
713898.8153355576,3663986.118025291
714398.7911627096,3663991.0345549253
714898.7669898616,3663995.95108456
715398.7428170136,3664000.8676141943
715898.7186441657,3664005.784143829
716398.6944713177,3664010.7006734633
716898.6702984697,3664015.617203098
717398.6461256217,3664020.5337327323
717898.6219527738,3664025.450262367
718398.5977799258,3664030.3667920013
718898.5736070778,3664035.283321636
719398.5494342298,3664040.1998512703
719898.5252613819,3664045.116380905
720398.5010885339,3664050.0329105393
720898.4769156859,3664054.949440174
721398.452742838,3664059.8659698083
721898.42856999,3664064.782499443
722398.404397142,3664069.6990290773
722898.380224294,3664074.615558712
723398.356051446,3664079.5320883463
723898.3318785981,3664084.448617981
724398.3077057501,3664089.3651476153
724898.2835329021,3664094.28167725
725398.2593600542,3664099.1982068843
725898.2351872062,3664104.114736519
726398.2110143582,3664109.0312661533
726898.1868415102,3664113.947795788
727398.1626686623,3664118.8643254223
727898.1384958143,3664123.780855057
728398.1143229663,3664128.6973846913
728898.0901501183,3664133.613914326
729398.0659772704,3664138.5304439603
729898.0418044224,3664143.446973595
730398.0176315744,3664148.3635032293
730897.9934587264,3664153.280032864
731397.9692858785,3664158.1965624983
731897.9451130305,3664163.113092133
732397.9209401825,3664168.0296217673
732897.8967673345,3664172.946151402
733397.8725944866,3664177.8626810363
733789.2907108666,3664667.2531295787
733903.9776203679,3665153.922332209
734018.6645298692,3665640.5915348395
734133.3514393705,3666127.26073747
734248.0383488719,3666613.9299401003
734362.7252583732,3667100.5991427307
734477.4121678745,3667587.268345361
734592.0990773758,3668073.9375479915
734706.7859868772,3668560.606750622
734821.4728963785,3669047.2759532523
734936.1598058798,3669533.9451558827
735050.8467153811,3670020.614358513
735165.5336248825,3670507.2835611436
735280.2205343838,3670993.952763774
735394.9074438851,3671480.6219664044
735509.5943533864,3671967.291169035
735624.2812628878,3672453.960371665
735738.9681723891,3672940.6295742956
735853.6550818904,3673427.298776926
735968.3419913917,3673913.9679795564
736083.028900893,3674400.637182187
736197.7158103944,3674887.306384817
736312.4027198957,3675373.9755874476
736427.089629397,3675860.644790078
736541.7765388984,3676347.3139927085
736656.4634483997,3676833.983195339
736771.150357901,3677320.6523979693
736885.8372674023,3677807.3216005997
737000.5241769037,3678293.99080323
737115.211086405,3678780.6600058605
737229.8979959063,3679267.329208491
737344.5849054076,3679753.9984111213
737459.271814909,3680240.6676137517
737573.9587244103,3680727.336816382
737688.6456339116,3681214.0060190125
737803.3325434129,3681700.675221643
737918.0194529142,3682187.3444242734
738032.7063624156,3682674.0136269038
738147.3932719169,3683160.682829534
738262.0801814182,3683647.3520321646
738376.7670909195,3684134.021234795
738491.4540004209,3684620.6904374254
738606.1409099222,3685107.359640056
738720.8278194235,3685594.028842686
738835.5147289248,3686080.6980453166
739257.5972783664,3685962.6222280604
739628.4833437165,3685627.296227683
739999.3694090665,3685291.9702273053
740370.2554744165,3684956.644226928
740741.1415397666,3684621.3182265502
741112.0276051166,3684285.9922261727
741482.9136704666,3683950.666225795
741853.7997358167,3683615.3402254176
742224.6858011667,3683280.01422504
742595.5718665167,3682944.6882246626
742966.4579318668,3682609.362224285
743337.3439972168,3682274.0362239075
743708.2300625668,3681938.71022353
744079.1161279168,3681603.3842231524
744450.0021932669,3681268.058222775
744373.9548534806,3681755.4896935187
744291.565630239,3682248.6549963267
744209.1764069974,3682741.8202991346
744126.7871837558,3683234.9856019425
744044.3979605142,3683728.1509047505
743962.0087372726,3684221.3162075584
744314.2094493535,3684813.796999218
744715.5791783998,3685111.9619545788
745116.948907446,3685410.1269099396
745518.3186364922,3685708.2918653004
745919.6883655385,3686006.456820661
746321.0580945847,3686304.621776022
746722.427823631,3686602.786731383
747123.7975526772,3686900.9516867436
747525.1672817235,3687199.1166421045
747926.5370107697,3687497.2815974653
748327.906739816,3687795.446552826
748729.2764688622,3688093.611508187
749130.6461979084,3688391.7764635477
749532.0159269547,3688689.9414189085
749933.3856560009,3688988.1063742694
750334.7553850472,3689286.27132963
750736.1251140934,3689584.436284991
751137.4948431397,3689882.601240352
751538.8645721859,3690180.7661957126
751940.2343012322,3690478.9311510734
752341.6040302784,3690777.0961064342
752742.9737593246,3691075.261061795
753144.3434883709,3691373.426017156
753545.7132174171,3691671.5909725167
753947.0829464634,3691969.7559278775
754348.4526755096,3692267.9208832383
754749.8224045559,3692566.085838599
755151.1921336021,3692864.25079396
755552.5618626483,3693162.4157493208
755953.9315916946,3693460.5807046816
756355.3013207408,3693758.7456600424
756756.6710497871,3694056.910615403
757158.0407788333,3694355.075570764
757559.4105078796,3694653.240526125
757960.7802369258,3694951.4054814856
758362.149965972,3695249.5704368465
758763.5196950183,3695547.7353922073
759164.8894240645,3695845.900347568
759566.2591531108,3696144.065302929
759967.628882157,3696442.2302582897
760368.9986112033,3696740.3952136505
760770.3683402495,3697038.5601690114
761171.7380692958,3697336.725124372
761573.107798342,3697634.890079733
761974.4775273883,3697933.055035094
762375.8472564345,3698231.2199904546
762777.2169854807,3698529.3849458154
763178.586714527,3698827.5499011762
763579.9564435732,3699125.714856537
763981.3261726195,3699423.879811898
764382.6959016657,3699722.0447672587
764784.065630712,3700020.2097226195
765185.4353597582,3700318.3746779803
765586.8050888045,3700616.539633341
765988.1748178507,3700914.704588702
766389.5445468969,3701212.8695440628
766790.9142759432,3701511.0344994236
766957.3608312283,3701092.332679821
